,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
1396,002594.SZ,20160226,51.7249,51.9991,50.1675,51.2743,50.7356,0.5386999999999986,1.0618,88412.62,462164.3787
1397,002594.SZ,20160225,54.8787,55.486,50.099,50.7356,53.8895,-3.1539,-5.8525,213720.12,1169319.5293
1398,002594.SZ,20160224,53.1157,54.1147,51.9305,53.8895,53.576,0.31349999999999767,0.5852,99757.6,541977.6448
1399,002594.SZ,20160223,53.6348,54.5653,52.9394,53.576,53.3899,0.18610000000000326,0.3486,99202.18,543904.058
1400,002594.SZ,20160222,54.0658,54.3596,52.9002,53.3899,53.1745,0.21539999999999537,0.4051,109220.75,597064.4712
1401,002594.SZ,20160219,52.7925,54.1147,52.4007,53.1745,52.1558,1.0187000000000026,1.9532,93274.95,506556.6954
1402,002594.SZ,20160218,53.4879,53.6348,52.0089,52.1558,52.7043,-0.5485000000000042,-1.0407,67409.5,361546.2454
1403,002594.SZ,20160217,51.1274,53.8503,51.1274,52.7043,51.0099,1.6944000000000017,3.3217,129986.86,700028.0664
1404,002594.SZ,20160216,49.2175,51.5486,49.2175,51.0099,48.9726,2.037300000000002,4.1601,80021.15,415262.2286
1405,002594.SZ,20160215,47.1998,49.4329,46.9158,48.9726,49.0412,-0.06860000000000355,-0.1399,52054.95,256365.4964
1406,002594.SZ,20160205,50.4418,50.8336,48.9824,49.0412,50.1577,-1.116499999999995,-2.226,65890.92,333300.4346
1407,002594.SZ,20160204,49.9521,51.2253,49.668,50.1577,49.3742,0.7834999999999965,1.5869,71640.66,369396.7081
1408,002594.SZ,20160203,49.3546,49.6386,48.7082,49.3742,49.4232,-0.04899999999999949,-0.0991,66779.99,334550.9351
1409,002594.SZ,20160202,47.6112,49.7464,47.6014,49.4232,47.6014,1.8218000000000032,3.8272,105173.34,528591.539
1410,002594.SZ,20160201,46.8668,48.5612,46.3281,47.6014,46.6121,0.9893000000000001,2.1224,116492.75,567275.3911
1411,002594.SZ,20160129,44.2712,47.4055,44.2712,46.6121,44.3692,2.242899999999999,5.0551,105753.49,494660.8506
1412,002594.SZ,20160128,46.0342,47.2096,44.1439,44.3692,47.19,-2.8207999999999984,-5.9775,94022.02,439850.3734
1413,002594.SZ,20160127,49.4427,49.6386,44.0851,47.19,48.9432,-1.7531999999999996,-3.5821,132860.38,632329.6575
1414,002594.SZ,20160126,53.0569,53.7621,48.4829,48.9432,53.8699,-4.926700000000004,-9.1456,151616.15,787099.0756
1415,002594.SZ,20160125,54.5555,54.8493,53.1353,53.8699,54.0266,-0.15670000000000073,-0.29,89777.12,494629.2683
1416,002594.SZ,20160122,55.0452,55.6818,52.3027,54.0266,54.8689,-0.8422999999999945,-1.5351,123017.58,677639.106
1417,002594.SZ,20160121,55.9267,57.1021,54.8493,54.8689,56.5536,-1.6847000000000065,-2.9789,115329.17,660993.1444
1418,002594.SZ,20160120,57.7877,58.4733,55.9267,56.5536,57.6603,-1.1066999999999965,-1.9193,113692.67,663507.6674
1419,002594.SZ,20160119,56.3185,57.8856,55.8092,57.6603,56.4948,1.1655000000000015,2.063,137399.99,798925.2821
1420,002594.SZ,20160118,55.8386,57.3959,55.3586,56.4948,56.8572,-0.36240000000000094,-0.6374,105704.97,607753.5816
1421,002594.SZ,20160115,57.7975,58.5712,55.8484,56.8572,58.6692,-1.8119999999999976,-3.0885,109584.0,639074.9572
1422,002594.SZ,20160114,55.339,58.7475,55.1432,58.6692,56.1814,2.4878,4.4282,146238.55,853221.3133
1423,002594.SZ,20160113,59.2373,60.0404,56.1814,56.1814,58.5908,-2.409400000000005,-4.1122,148988.71,881214.0375
1424,002594.SZ,20160112,57.5428,58.9434,56.7592,58.5908,56.6907,1.900100000000002,3.3517,153174.36,909233.3424
1425,002594.SZ,20160111,56.7984,59.7368,56.0247,56.6907,58.2088,-1.518099999999997,-2.608,200493.5,1184370.7886
1426,002594.SZ,20160108,56.8082,59.4332,55.5349,58.2088,54.2714,3.9373999999999967,7.255,203567.18,1201830.6845
1427,002594.SZ,20160107,57.7877,58.248,53.8699,54.2714,59.1785,-4.9071,-8.292,41293.1,236717.5525
1428,002594.SZ,20160106,58.2774,59.5311,58.1501,59.1785,58.1305,1.0480000000000018,1.8028,98824.86,594339.8698
1429,002594.SZ,20160105,54.6534,59.3646,54.6534,58.1305,57.5526,0.5778999999999996,1.0041,166704.92,983037.0613
1430,002594.SZ,20160104,63.0767,63.0767,57.2,57.5526,63.0767,-5.524100000000004,-8.7578,114880.14,709177.5866
1431,002594.SZ,20151231,64.6536,65.5743,62.6947,63.0767,64.6438,-1.5670999999999964,-2.4242,143745.04,938969.6476
1432,002594.SZ,20151230,63.6644,65.6233,63.6644,64.6438,63.2236,1.4202000000000012,2.2463,223650.46,1478921.0734
1433,002594.SZ,20151229,60.824,64.1051,60.0404,63.2236,60.8632,2.3603999999999985,3.8782,194985.23,1241166.2875
1434,002594.SZ,20151228,62.1462,62.8514,60.775,60.8632,62.1462,-1.2830000000000013,-2.0645,126179.17,797895.7182
1435,002594.SZ,20151225,62.1952,62.636,61.2941,62.1462,62.1658,-0.019599999999996953,-0.0315,100884.58,638018.5736
1436,002594.SZ,20151224,61.7055,63.1845,61.4606,62.1658,60.7554,1.4103999999999957,2.3214,211588.07,1353368.3873
1437,002594.SZ,20151223,61.7055,61.8034,60.726,60.7554,61.5292,-0.7738000000000014,-1.2576,96203.18,600272.2824
1438,002594.SZ,20151222,61.8034,61.9601,60.775,61.5292,61.7251,-0.19589999999999463,-0.3174,104192.64,651366.0661
1439,002594.SZ,20151221,62.538,63.5468,61.3137,61.7251,62.4792,-0.7541000000000011,-1.207,184738.4,1181361.8677
1440,002594.SZ,20151218,62.3911,62.5772,61.2255,62.4792,62.489,-0.009799999999998477,-0.0157,139513.04,882077.7951
1441,002594.SZ,20151217,61.6957,63.0963,61.6859,62.489,61.6075,0.8814999999999955,1.4308,146785.76,936837.0823
1442,002594.SZ,20151216,61.3137,61.7055,60.7554,61.6075,61.2745,0.3329999999999984,0.5435,77039.28,482091.1614
1443,002594.SZ,20151215,60.8632,61.9112,60.8632,61.2745,60.726,0.5485000000000042,0.9032,102443.72,643587.3969
1444,002594.SZ,20151214,59.5507,60.726,59.2666,60.726,60.3245,0.40149999999999864,0.6656,81755.42,501215.13
1445,002594.SZ,20151211,60.8729,61.1668,59.3744,60.3245,61.1374,-0.8128999999999991,-1.3296,99867.46,610441.9581
1446,002594.SZ,20151210,62.1952,62.6653,60.9317,61.1374,61.5879,-0.4504999999999981,-0.7315,130993.49,825302.1399
1447,002594.SZ,20151209,58.6398,62.1854,58.3558,61.5879,59.061,2.5268999999999977,4.2785,210746.4,1313684.5711
1448,002594.SZ,20151208,60.5301,60.6575,58.7671,59.061,60.7848,-1.7237999999999971,-2.8359,104372.48,635856.9043
1449,002594.SZ,20151207,60.5693,61.7055,59.9425,60.7848,60.5497,0.23509999999999565,0.3883,95078.12,590640.1921
1450,002594.SZ,20151204,61.8524,61.8524,60.2461,60.5497,61.9895,-1.4397999999999982,-2.3227,109078.26,679399.3651
1451,002594.SZ,20151203,61.8132,62.5772,61.3235,61.9895,61.823,0.1664999999999992,0.2693,115975.73,732490.207
1452,002594.SZ,20151202,60.4812,62.2442,60.2363,61.823,60.6771,1.1458999999999975,1.8885,120695.69,756385.4651
1453,002594.SZ,20151201,61.3627,61.3823,60.0894,60.6771,61.3921,-0.7149999999999963,-1.1646,90904.49,562915.2533
1454,002594.SZ,20151130,59.5507,61.539,57.0825,61.3921,59.061,2.3310999999999993,3.9469,203184.11,1241626.3646
1455,002594.SZ,20151127,61.7545,63.1061,58.7671,59.061,62.4205,-3.359499999999997,-5.382,201411.8,1257538.7967
1456,002594.SZ,20151126,64.1541,64.35,62.3715,62.4205,63.7819,-1.3614000000000033,-2.1345,156347.91,1009955.2891
1457,002594.SZ,20151125,62.8808,64.3402,62.5086,63.7819,63.1845,0.5974000000000004,0.9455,157092.62,1019115.4698
1458,002594.SZ,20151124,63.6546,63.6546,61.5684,63.1845,63.5664,-0.3819000000000017,-0.6008,187262.28,1194439.5237
1459,002594.SZ,20151123,64.6438,65.6135,63.3705,63.5664,65.2315,-1.6650999999999954,-2.5526,171631.87,1126657.6908
1460,002594.SZ,20151120,66.7203,66.7986,64.9083,65.2315,66.9945,-1.7630000000000052,-2.6316,169425.48,1133723.9024
1461,002594.SZ,20151119,65.1336,67.259,64.1541,66.9945,64.8201,2.1744000000000057,3.3545,175349.25,1170532.6542
1462,002594.SZ,20151118,66.5538,67.3863,64.3206,64.8201,66.4852,-1.6651000000000096,-2.5045,187859.14,1258937.8689
1463,002594.SZ,20151117,68.8555,69.1493,65.3295,66.4852,68.0621,-1.5768999999999949,-2.3169,302548.36,2077666.4365
1464,002594.SZ,20151116,67.0925,68.3658,66.7888,68.0621,69.2473,-1.1851999999999947,-1.7115,195330.44,1348563.8626
1465,002594.SZ,20151113,68.5616,73.2924,66.779,69.2473,69.1493,0.09799999999999898,0.1417,402411.95,2876014.4318
1466,002594.SZ,20151112,67.5332,69.8153,66.6027,69.1493,67.3863,1.762999999999991,2.6163,322355.57,2256188.8798
1467,002594.SZ,20151111,68.5616,69.5607,66.0151,67.3863,68.3658,-0.9794999999999874,-1.4327,265269.81,1825453.9918
1468,002594.SZ,20151110,69.5411,69.786,67.4647,68.3658,70.1288,-1.7630000000000052,-2.5139,260700.73,1823695.1065
1469,002594.SZ,20151109,65.7702,71.549,65.3295,70.1288,66.3579,3.7708999999999975,5.6827,352803.68,2465833.6541
1470,002594.SZ,20151106,65.4274,67.3863,65.2315,66.3579,65.9171,0.44079999999999586,0.6687,251361.58,1695306.5367
1471,002594.SZ,20151105,67.5822,68.0719,65.8192,65.9171,68.4637,-2.546599999999998,-3.7196,267191.8,1820855.7898
1472,002594.SZ,20151104,64.0562,68.7869,63.684,68.4637,64.1443,4.319400000000002,6.7339,308797.34,2079295.1199
1473,002594.SZ,20151103,62.4988,64.8201,61.1178,64.1443,62.3519,1.7924000000000007,2.8747,200332.47,1291132.7479
1474,002594.SZ,20151102,64.6438,65.5058,61.7055,62.3519,65.7212,-3.3692999999999955,-5.1267,217540.84,1417507.3917
1475,002594.SZ,20151030,66.7497,68.3266,64.4479,65.7212,67.4745,-1.75330000000001,-2.5985,183150.35,1243187.512
1476,002594.SZ,20151029,68.0719,68.4147,65.016,67.4745,67.3961,0.07840000000000202,0.1163,188263.72,1274021.7348
1477,002594.SZ,20151028,66.8672,70.2267,65.9465,67.3961,66.9455,0.45060000000000855,0.6731,309746.25,2164859.1358
1478,002594.SZ,20151027,66.7986,67.7683,63.6644,66.9455,67.543,-0.5975000000000108,-0.8846,295275.22,2002712.7247
1479,002594.SZ,20151026,62.6849,67.543,61.4606,67.543,61.4018,6.141200000000005,10.0017,633458.53,4287444.5859
1480,002594.SZ,20151023,61.7153,63.3314,60.4322,61.4018,60.1775,1.2242999999999995,2.0345,301703.12,1898851.2976
1481,002594.SZ,20151022,58.5614,61.0297,56.5046,60.1775,58.5223,1.6552000000000007,2.8283,306107.23,1846113.3323
1482,002594.SZ,20151021,64.1639,64.5949,58.3753,58.5223,64.8593,-6.337000000000003,-9.7704,338379.39,2113130.2668
1483,002594.SZ,20151020,67.4647,67.5528,63.1845,64.8593,65.2903,-0.4309999999999974,-0.6601,327913.04,2168912.5038
1484,002594.SZ,20151019,60.2363,65.2903,60.109,65.2903,59.3548,5.935500000000005,10.0,323398.46,2074792.553
1485,002594.SZ,20151016,59.6486,61.2255,58.581,59.3548,59.1099,0.24489999999999412,0.4143,200108.47,1219171.0359
1486,002594.SZ,20151015,57.1021,59.394,57.0041,59.1099,57.4449,1.6650000000000063,2.8984,170151.65,1019440.3927
1487,002594.SZ,20151014,59.2079,59.2177,57.151,57.4449,59.2177,-1.7728000000000037,-2.9937,170178.91,1006418.482
1488,002594.SZ,20151013,57.7779,59.2568,56.9649,59.2177,58.2382,0.9795000000000016,1.6819,199954.56,1191402.0368
1489,002594.SZ,20151012,59.8445,62.6751,57.2979,58.2382,59.6878,-1.4496000000000038,-2.4286,433964.93,2661699.2723
1490,002594.SZ,20151009,59.4527,60.9023,58.0325,59.6878,59.4332,0.2546000000000035,0.4284,149604.16,907526.4673
1491,002594.SZ,20151008,61.8328,63.4685,59.3548,59.4332,58.7769,0.6563000000000017,1.1166,245787.96,1535450.7259
1492,002594.SZ,20150930,61.7545,62.6849,58.2774,58.7769,59.8249,-1.0480000000000018,-1.7518,153533.78,948363.0467
1493,002594.SZ,20150929,59.2079,61.2158,58.3264,59.8249,60.5301,-0.7051999999999978,-1.165,130593.53,793899.2622
1494,002594.SZ,20150928,57.9836,61.3137,57.6408,60.5301,57.3175,3.212599999999995,5.6049,175365.07,1067749.8464
1495,002594.SZ,20150925,56.485,58.9434,55.1236,57.3175,56.6123,0.7052000000000049,1.2457,176073.97,1034477.5489
1496,002594.SZ,20150924,58.2774,58.5223,55.7112,56.6123,57.7975,-1.1852000000000018,-2.0506,160829.67,933405.3376
1497,002594.SZ,20150923,53.4781,59.5115,53.0863,57.7975,54.1049,3.6925999999999988,6.8249,234872.83,1382839.7015
1498,002594.SZ,20150922,54.8983,55.4958,53.3899,54.1049,54.9179,-0.8130000000000024,-1.4804,111336.38,617916.7961
1499,002594.SZ,20150921,53.3801,55.5839,52.1362,54.9179,54.0462,0.8717000000000041,1.6129,150531.06,831851.5861
1500,002594.SZ,20150918,52.8904,55.6329,52.3713,54.0462,51.764,2.282199999999996,4.4089,184409.1,1019277.4115
1501,002594.SZ,20150917,51.911,55.055,51.529,51.764,50.8042,0.9598000000000013,1.8892,241314.43,1317726.179
1502,002594.SZ,20150916,47.0333,50.8042,46.3379,50.8042,46.1812,4.623000000000005,10.0106,135238.34,671951.2248
1503,002594.SZ,20150915,45.7404,48.3849,45.2899,46.1812,46.8668,-0.6856000000000009,-1.4629,97655.8,465990.8972
1504,002594.SZ,20150914,51.764,53.0177,46.6317,46.8668,51.764,-4.897200000000005,-9.4606,133426.59,672308.5755
1505,002594.SZ,20150911,51.4506,52.8806,50.6181,51.764,51.6171,0.14690000000000225,0.2846,93250.96,492777.4315
1506,002594.SZ,20150910,52.6945,53.8601,51.3233,51.6171,54.3596,-2.7424999999999997,-5.0451,134767.08,724323.4014
1507,002594.SZ,20150909,51.4996,54.8493,51.098,54.3596,50.7356,3.6240000000000023,7.1429,221248.01,1208202.791
1508,002594.SZ,20150908,47.4055,50.8923,46.2889,50.7356,46.7101,4.025500000000001,8.6181,148378.95,739834.4457
1509,002594.SZ,20150907,46.8178,49.0216,46.044,46.7101,44.8589,1.8511999999999986,4.1267,128832.63,624449.4987
1510,002594.SZ,20150902,46.2301,50.4418,44.8197,44.8589,48.571,-3.7120999999999995,-7.6426,135880.24,657789.0227
1511,002594.SZ,20150901,47.9932,48.6298,44.3888,48.571,48.8257,-0.2546999999999997,-0.5217,196694.5,948461.1384
1512,002594.SZ,20150831,49.8247,51.6955,47.9932,48.8257,49.9618,-1.136099999999999,-2.2739,178550.32,906500.0049
1513,002594.SZ,20150828,49.4623,51.1764,46.857,49.9618,47.8071,2.1546999999999983,4.5071,230969.69,1149489.5536
1514,002594.SZ,20150827,45.045,47.8071,45.045,47.8071,43.4583,4.348799999999997,10.0068,209849.09,997453.7899
1515,002594.SZ,20150826,40.7452,43.4583,39.0312,43.4583,39.5111,3.9472000000000023,9.9901,247529.48,1059971.1823
1516,002594.SZ,20150825,39.9616,45.045,39.5111,39.5111,43.899,-4.387900000000002,-9.9954,200305.02,840397.0687
1517,002594.SZ,20150824,46.3281,46.3281,43.899,43.899,48.7767,-4.877699999999997,-10.0001,161167.87,734111.8083
1518,002594.SZ,20150821,51.911,52.9296,48.5416,48.7767,53.2822,-4.505500000000005,-8.4559,166083.06,852199.7728
1519,002594.SZ,20150820,55.8288,56.2205,52.8904,53.2822,57.2784,-3.9961999999999946,-6.9768,111732.74,624928.4958
1520,002594.SZ,20150819,54.8493,58.3753,51.1274,57.2784,56.5927,0.6856999999999971,1.2116,166604.95,926777.1501
1521,002594.SZ,20150818,62.8612,62.8612,56.5927,56.5927,62.8808,-6.2881,-10.0,171937.62,1039710.1369
1522,002594.SZ,20150817,61.4116,63.8897,60.824,62.8808,62.4401,0.44069999999999965,0.7058,109520.22,699740.8458
1523,002594.SZ,20150814,62.2932,64.9866,62.2932,62.4401,62.5282,-0.08809999999999718,-0.1409,134380.02,872372.4608
1524,002594.SZ,20150813,60.6966,62.8808,59.7466,62.5282,60.7162,1.8119999999999976,2.9844,131594.82,828197.5227
1525,002594.SZ,20150812,63.1747,63.586,60.5301,60.7162,64.35,-3.6337999999999937,-5.6469,174192.32,1102034.5859
1526,002594.SZ,20150811,64.2031,67.1708,63.7232,64.35,65.4372,-1.08720000000001,-1.6614,204553.49,1357478.4835
1527,002594.SZ,20150810,64.5949,66.4852,61.7055,65.4372,63.6644,1.7728000000000037,2.7846,232231.1,1523307.0819
1528,002594.SZ,20150807,65.6233,66.3187,62.5674,63.6644,64.0562,-0.3918000000000035,-0.6117,338395.92,2222391.4919
1529,002594.SZ,20150806,57.7387,64.0562,56.0051,64.0562,58.2284,5.827800000000003,10.0085,360399.46,2319434.8698
1530,002594.SZ,20150805,57.4742,61.6957,57.2098,58.2284,58.4341,-0.20570000000000022,-0.352,200543.8,1220519.3311
1531,002594.SZ,20150804,56.6907,59.2373,54.056,58.4341,56.5927,1.8414000000000001,3.2538,261998.93,1528937.7503
1532,002594.SZ,20150803,53.4781,56.6515,53.1842,56.5927,54.4575,2.1351999999999975,3.9209,249985.38,1412324.7912
1533,002594.SZ,20150731,49.9325,54.4869,49.717,54.4575,50.7356,3.721900000000005,7.3359,224725.94,1218020.2072
1534,002594.SZ,20150730,52.91,54.6338,50.1284,50.7356,53.6544,-2.9188000000000045,-5.44,162351.33,878649.0509
1535,002594.SZ,20150729,49.6386,53.6544,48.0911,53.6544,48.7767,4.877700000000004,10.0001,199882.39,1039550.1686
1536,002594.SZ,20150728,46.8178,49.9227,44.5651,48.7767,49.002,-0.22530000000000427,-0.4598,204326.35,982651.4006
1537,002594.SZ,20150727,52.8708,54.3498,49.002,49.002,54.4477,-5.445699999999995,-10.0017,181208.18,954348.2597
1538,002594.SZ,20150724,55.5349,56.8572,54.3498,54.4477,55.4174,-0.9697000000000031,-1.7498,186909.72,1056946.996
1539,002594.SZ,20150723,54.4184,56.0051,53.0765,55.4174,54.4184,0.9990000000000023,1.8358,167036.22,934727.3369
1540,002594.SZ,20150722,54.1833,55.6329,53.7719,54.4184,53.6936,0.7247999999999948,1.3499,156527.22,874525.5058
1541,002594.SZ,20150721,52.8904,55.3195,51.4212,53.6936,53.8601,-0.1664999999999992,-0.3091,154057.24,849697.9945
1542,002594.SZ,20150720,54.4086,55.2411,52.7239,53.8601,54.4086,-0.5484999999999971,-1.0081,191992.58,1056735.8358
1543,002594.SZ,20150717,51.7151,55.339,51.2743,54.4086,51.1176,3.290999999999997,6.4381,183378.7,996065.5013
1544,002594.SZ,20150716,49.5407,52.3517,47.0137,51.1176,49.5407,1.576900000000002,3.183,184014.39,946006.3509
1545,002594.SZ,20150715,53.8209,54.8297,49.5407,49.5407,55.0452,-5.5045,-10.0,240410.62,1266540.8751
1546,002594.SZ,20150714,56.8082,59.7662,54.6926,55.0452,58.2578,-3.212600000000002,-5.5145,330449.58,1931883.6024
1547,002594.SZ,20150713,54.7514,58.2578,53.0863,58.2578,52.959,5.2988,10.0055,347982.44,1991226.2298
1548,002594.SZ,20150710,50.8336,52.959,49.0705,52.959,48.1401,4.818900000000006,10.0102,206392.27,1104304.6775
1549,002594.SZ,20150709,43.7619,48.1401,42.616,48.1401,43.7619,4.3782,10.0046,230352.93,1090391.5018
1550,002594.SZ,20150708,41.421,45.6327,41.421,43.7619,46.0245,-2.262600000000006,-4.9161,509342.39,2236149.0132
1551,002594.SZ,20150707,47.8952,48.8257,44.7414,46.0245,49.7072,-3.682699999999997,-7.4088,436155.65,2037049.4437
1552,002594.SZ,20150706,53.0863,53.0863,44.9568,49.7072,48.5318,1.1754000000000033,2.4219,299274.4,1517176.6596
1553,002594.SZ,20150703,47.5034,51.862,44.6728,48.5318,48.2576,0.27420000000000044,0.5682,275336.3,1349516.7228
1554,002594.SZ,20150702,51.911,54.0462,46.7688,48.2576,51.9012,-3.6436000000000064,-7.0203,255483.25,1317805.1542
1555,002594.SZ,20150701,53.9678,56.7788,51.4996,51.9012,54.0951,-2.1938999999999993,-4.0556,245696.68,1368399.094
1556,002594.SZ,20150630,48.3164,54.0951,44.6434,54.0951,49.1783,4.916800000000002,9.9979,296001.59,1491820.8074
1557,002594.SZ,20150629,55.9267,56.0932,49.1783,49.1783,54.6436,-5.465299999999999,-10.0017,239642.97,1255322.1474
1558,002594.SZ,20150626,58.6692,59.6584,54.6436,54.6436,60.7162,-6.072600000000001,-10.0016,202336.0,1169166.5149
1559,002594.SZ,20150625,62.5478,63.2922,59.9425,60.7162,62.2736,-1.5574000000000012,-2.5009,158426.53,1001999.1994
1560,002594.SZ,20150624,62.0483,63.1747,60.2363,62.2736,61.823,0.45060000000000144,0.7289,183030.13,1157977.8339
1561,002594.SZ,20150623,60.5301,62.0483,56.8964,61.823,60.6281,1.194899999999997,1.9709,196983.25,1204132.9739
1562,002594.SZ,20150619,65.4764,65.5058,60.3147,60.6281,66.2501,-5.622,-8.486,204946.99,1307006.5654
1563,002594.SZ,20150618,69.5019,71.3727,66.0151,66.2501,69.4432,-3.193100000000001,-4.5981,201248.74,1408885.9706
1564,002594.SZ,20150617,71.4021,72.2542,68.6498,69.4432,71.3727,-1.9294999999999902,-2.7034,184206.04,1316898.2033
1565,002594.SZ,20150616,72.9692,73.4589,70.5108,71.3727,74.2131,-2.8404000000000025,-3.8274,143026.34,1048463.8918
1566,002594.SZ,20150615,73.4295,75.9075,71.0495,74.2131,73.361,0.852099999999993,1.1615,303138.27,2263020.7849
1567,002594.SZ,20150612,72.4795,74.9281,71.9799,73.361,72.4795,0.8815000000000026,1.2162,206111.78,1547423.8869
1568,002594.SZ,20150611,74.0955,74.0955,71.4021,72.4795,74.2718,-1.7922999999999973,-2.4132,194653.42,1437425.0592
1569,002594.SZ,20150610,72.6166,76.3189,72.4795,74.2718,72.6166,1.6551999999999936,2.2794,270899.12,2059268.4747
1570,002594.SZ,20150609,73.4099,75.3688,72.0191,72.6166,73.4099,-0.7932999999999879,-1.0806,184408.17,1383725.0202
1571,002594.SZ,20150608,77.1416,77.1416,71.7449,73.4099,77.8566,-4.446700000000007,-5.7114,278890.91,2105844.3609
1572,002594.SZ,20150605,84.1349,85.8,77.3767,77.8566,81.8822,-4.025599999999997,-4.9163,417002.06,3413771.0375
1573,002594.SZ,20150604,81.8822,81.8822,78.366,81.8822,74.4384,7.443799999999996,9.9999,266185.45,2220425.7415
1574,002594.SZ,20150522,73.6156,78.4247,73.6156,74.4384,71.3139,3.1244999999999976,4.3813,352264.24,2729553.1896
1575,002594.SZ,20150521,65.6233,71.3139,64.6536,71.3139,64.8299,6.484000000000009,10.0016,258846.29,1847246.0838
1576,002594.SZ,20150520,63.2432,67.2688,63.0865,64.8299,63.2334,1.5964999999999918,2.5248,275732.1,1839636.7938
1577,002594.SZ,20150519,62.2442,65.5155,61.5096,63.2334,61.2158,2.0176000000000016,3.2959,252954.09,1640835.2983
1578,002594.SZ,20150518,60.0796,61.3137,59.2373,61.2158,59.5703,1.6454999999999984,2.7623,208026.78,1284634.1941
1579,002594.SZ,20150515,61.3137,61.9014,59.1393,59.5703,61.4606,-1.8902999999999963,-3.0756,148109.72,910362.9433
1580,002594.SZ,20150514,61.8328,62.6849,59.8249,61.4606,61.8328,-0.3721999999999994,-0.6019,153779.06,955488.8826
1581,002594.SZ,20150513,62.8808,63.1551,60.491,61.8328,63.1747,-1.3419000000000025,-2.1241,176840.38,1116497.8272
1582,002594.SZ,20150512,61.8132,63.8309,60.726,63.1747,61.7936,1.3811000000000035,2.235,241220.56,1538169.1567
1583,002594.SZ,20150511,58.5712,62.489,58.1599,61.7936,58.2774,3.5161999999999978,6.0336,248832.47,1545565.4783
1584,002594.SZ,20150508,57.9934,58.6202,56.7886,58.2774,57.5428,0.7346000000000004,1.2766,133633.21,787786.2379
1585,002594.SZ,20150507,56.5829,58.0815,55.8875,57.5428,56.9551,0.5876999999999981,1.0319,112169.62,655754.3176
1586,002594.SZ,20150506,58.2774,59.3548,56.5144,56.9551,57.1902,-0.23509999999999565,-0.4111,130048.55,771230.9841
1587,002594.SZ,20150505,59.7466,59.7466,56.6123,57.1902,60.1286,-2.9384000000000015,-4.8869,158617.49,937090.8477
1588,002594.SZ,20150504,58.7671,63.2726,58.7671,60.1286,58.7671,1.3614999999999995,2.3168,186161.93,1159606.4254
1589,002594.SZ,20150430,60.9219,61.2745,58.6496,58.7671,59.9327,-1.1655999999999977,-1.9448,161950.42,994285.7174
1590,002594.SZ,20150429,58.297,62.6849,56.3185,59.9327,58.2872,1.6454999999999984,2.8231,222428.87,1355397.5034
1591,002594.SZ,20150428,62.6849,65.1336,57.6799,58.2872,61.6859,-3.398699999999998,-5.5097,385418.99,2393255.5404
1592,002594.SZ,20150423,56.8082,61.6859,56.8082,61.6859,56.0736,5.612299999999998,10.0088,440926.11,2724936.9506
1593,002594.SZ,20150422,55.339,57.5722,55.1432,56.0736,54.9571,1.116500000000002,2.0316,155827.87,897460.1833
1594,002594.SZ,20150421,53.6838,55.3292,53.6838,54.9571,53.674,1.2830999999999975,2.3905,127653.27,713394.19
1595,002594.SZ,20150420,55.4174,55.4174,53.576,53.674,55.9757,-2.301700000000004,-4.112,169069.2,939476.4792
1596,002594.SZ,20150417,57.4155,57.7779,55.8288,55.9757,56.5144,-0.5386999999999986,-0.9532,163225.9,946480.3392
1597,002594.SZ,20150416,54.7122,57.0825,54.3008,56.5144,54.8493,1.6651000000000025,3.0358,150818.69,863928.4688
1598,002594.SZ,20150415,54.8983,55.7994,54.3106,54.8493,55.8777,-1.0283999999999978,-1.8404,128143.42,719634.9765
1599,002594.SZ,20150414,57.6701,57.8856,55.8092,55.8777,57.9836,-2.1059000000000054,-3.6319,160445.19,930473.6225
1600,002594.SZ,20150413,55.7308,57.9836,54.3596,57.9836,55.7308,2.2528000000000006,4.0423,215657.71,1228043.2013
1601,002594.SZ,20150410,55.5153,56.7592,55.4174,55.7308,54.8493,0.8815000000000026,1.6071,159684.79,911729.567
1602,002594.SZ,20150409,56.5144,56.5144,52.2636,54.8493,56.6907,-1.8414000000000001,-3.2482,224859.84,1250441.9858
1603,002594.SZ,20150408,59.1295,59.629,55.6818,56.6907,59.1491,-2.4583999999999975,-4.1563,221233.44,1294200.9164
1604,002594.SZ,20150407,60.0992,60.3147,58.4733,59.1491,60.0894,-0.9403000000000006,-1.5648,193108.94,1163222.5644
1605,002594.SZ,20150403,57.8464,60.4812,56.8376,60.0894,58.6104,1.4789999999999992,2.5234,308114.12,1850824.2333
1606,002594.SZ,20150402,58.7671,61.157,56.3675,58.6104,56.4556,2.1548000000000016,3.8168,468449.34,2808275.4348
1607,002594.SZ,20150401,52.8904,56.4556,52.8904,56.4556,51.3233,5.132299999999994,9.9999,336530.26,1886140.0579
1608,002594.SZ,20150331,51.6465,52.577,51.196,51.3233,51.6269,-0.3035999999999959,-0.5881,187404.9,989549.2144
1609,002594.SZ,20150330,51.9599,52.4986,51.2253,51.6269,51.764,-0.13710000000000377,-0.2649,184939.63,975959.9274
1610,002594.SZ,20150327,53.3605,53.3605,50.8336,51.764,53.1059,-1.3418999999999954,-2.5268,195416.04,1029417.0398
1611,002594.SZ,20150326,51.3037,53.8699,50.9413,53.1059,51.1176,1.9882999999999953,3.8897,295858.13,1583253.4003
